name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,4.1,org.gjt.sp.jedit.syntax.TokenMarker,13,1,0,15,65,30,5,13,7,0.796875,1525,0.9375,4,0.0,0.215384615,0,0,115.07692309999999,42,8.8462,2
jEdit,4.1,org.gjt.sp.jedit.gui.FontSelector,3,6,0,6,18,3,5,2,1,2.0,66,0.0,0,0.997382199,0.444444444,0,0,21.0,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.textarea.Selection,14,1,2,18,23,59,17,1,9,0.807692308,117,0.0,0,0.0,0.297619048,0,0,7.071428571,5,1.0714,2
jEdit,4.1,org.gjt.sp.jedit.syntax.Token,3,1,1,10,9,1,9,1,3,1.3478260869999998,138,0.0,2,0.0,0.4,0,0,37.33333333,15,5.3333,0
jEdit,4.1,org.gjt.sp.jedit.textarea.TextAreaPainter,53,4,0,22,145,988,14,14,46,0.960918114,1107,0.677419355,5,0.925501433,0.101415094,3,25,19.30188679,7,1.6038,5
jEdit,4.1,bsh.ParserTokenManager,50,1,0,5,66,3,1,4,6,0.75170068,6280,0.166666667,1,0.0,0.5,0,0,124.12,167,8.76,0
jEdit,4.1,gnu.regexp.CharIndexedStringBuffer,4,1,0,2,7,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
jEdit,4.1,org.gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,14,5,0,14,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
jEdit,4.1,org.gjt.sp.jedit.Marker,7,1,0,7,10,0,7,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.571428571,2,1.1429,0
jEdit,4.1,gnu.regexp.RE,47,2,1,41,109,1019,19,25,26,0.946488294,2549,0.46153846200000004,2,0.14893617,0.23007246399999998,1,2,52.95744681,11,1.766,0
jEdit,4.1,org.gjt.sp.jedit.msg.EditorExiting,1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4.1,bsh.BSHArrayInitializer,4,2,0,10,23,6,3,7,2,2.0,176,0.0,0,0.857142857,0.583333333,1,1,43.0,1,0.75,0
jEdit,4.1,org.gjt.sp.jedit.gui.RolloverButton,6,6,1,11,22,13,11,1,5,0.8,75,1.0,0,0.9960784309999999,0.4,3,12,11.33333333,2,0.6667,0
jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,36,36,1,7,8,0.8656126479999999,505,1.0,4,0.541666667,0.319444444,1,3,39.16666667,14,3.6667,0
jEdit,4.1,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,2,0,5,2,0,3,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4.1,bsh.ASCII_UCodeESC_CharStream,27,1,0,3,40,25,3,0,21,0.529411765,1277,0.705882353,0,0.0,0.296296296,0,0,45.66666667,7,1.5926,0
jEdit,4.1,org.gjt.sp.jedit.buffer.IndentFoldHandler,2,2,0,2,6,1,1,2,2,2.0,65,0.0,0,0.8888888890000001,0.625,0,0,31.5,7,3.5,0
jEdit,4.1,org.gjt.sp.jedit.options.ContextAddDialog,11,7,0,11,64,29,2,10,4,0.814285714,396,1.0,0,0.984984985,0.363636364,0,0,34.36363636,4,1.3636,0
jEdit,4.1,com.microstar.xml.XmlParser,118,1,0,7,180,6075,6,1,27,0.921125975,5207,0.7173913040000001,1,0.0,0.138067061,0,0,42.34745763,9,1.5678,2
jEdit,4.1,bsh.BSHFormalComment,1,2,0,2,2,0,1,1,1,2.0,6,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4.1,org.gjt.sp.util.ReadWriteLock,9,1,0,2,17,2,1,1,6,0.6785714290000001,236,1.0,0,0.0,1.0,0,0,24.44444444,5,2.8889,0
jEdit,4.1,org.gjt.sp.jedit.OptionGroup,9,1,0,6,20,0,4,2,9,0.5,112,1.0,0,0.0,0.25925925899999996,0,0,11.22222222,3,1.5556,0
jEdit,4.1,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,218,1.0,0,0.0,0.39583333299999995,0,0,16.75,3,1.3333,0
jEdit,4.1,bsh.BshClassManager,26,1,0,10,39,311,7,3,23,0.8733333329999999,179,1.0,1,0.0,0.16,0,0,5.653846154,3,1.1923,0
jEdit,4.1,org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1.0,16,0.0,0,0.0,0.75,0,0,6.0,0,0.0,0
jEdit,4.1,org.gjt.sp.jedit.OptionPane,4,1,0,6,4,6,6,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.1,gnu.regexp.REMatch,14,1,0,20,27,0,19,1,10,0.653846154,386,0.125,1,0.0,0.342857143,0,0,26.0,6,2.4286,0
jEdit,4.1,org.gjt.sp.util.WorkRequest,5,1,4,5,11,10,4,1,5,2.0,48,0.0,0,0.0,0.45,0,0,8.6,2,1.6,0
jEdit,4.1,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,14,7,0,12,98,43,4,11,2,0.866396761,1049,0.894736842,1,0.980568012,0.204081633,0,0,72.57142857,9,2.4286,0
jEdit,4.1,org.gjt.sp.jedit.gui.CheckBoxListModel,11,2,0,3,24,25,2,1,7,0.833333333,177,0.0,0,0.64,0.303030303,2,3,14.81818182,6,2.0,0
jEdit,4.1,org.gjt.sp.jedit.syntax.DisplayTokenHandler,5,2,1,8,11,6,2,6,4,0.75,81,1.0,1,0.666666667,0.288888889,1,2,14.0,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.browser.BrowserListener,2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.1,bsh.Primitive,45,1,0,41,77,898,36,5,28,0.795454545,1472,0.25,2,0.0,0.083333333,0,0,31.62222222,12,2.0222,0
jEdit,4.1,bsh.Reflect,37,1,0,24,111,666,12,15,14,2.0,1616,0.0,0,0.0,0.153846154,0,0,42.67567568,30,3.1622,0
jEdit,4.1,org.gjt.sp.jedit.buffer.ContentManager,11,1,0,2,17,0,2,0,8,0.225,387,1.0,0,0.0,0.436363636,0,0,33.81818182,4,1.8182,0
jEdit,4.1,gnu.regexp.CharUnit,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
jEdit,4.1,org.gjt.sp.util.WorkThreadPool,21,1,0,14,50,90,13,5,9,0.8625,660,0.6875,5,0.0,0.16931216899999998,0,0,29.66666667,14,3.1429,1
jEdit,4.1,org.gjt.sp.jedit.Autosave,4,1,0,3,13,4,1,3,3,0.666666667,62,1.0,0,0.0,0.333333333,0,0,14.25,4,2.25,3
jEdit,4.1,org.gjt.sp.jedit.gui.CompleteWord,17,5,0,16,94,106,4,16,3,0.770833333,554,1.0,3,0.974276527,0.215686275,3,4,31.23529412,15,2.5294,5
jEdit,4.1,bsh.ClassPathException,1,4,0,3,2,0,2,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4.1,bsh.BSHThrowStatement,2,2,0,7,7,1,1,6,1,2.0,30,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5,0
jEdit,4.1,bsh.BSHCastExpression,6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.7826086959999999,0.229166667,1,1,45.66666667,1,0.8333,0
jEdit,4.1,com.microstar.xml.HandlerBase,14,1,7,9,16,91,7,2,14,2.0,38,0.0,0,0.0,0.41428571399999997,0,0,1.714285714,1,0.9286,0
jEdit,4.1,org.gjt.sp.jedit.msg.ViewUpdate,5,2,0,6,13,4,4,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0
jEdit,4.1,org.gjt.sp.jedit.gui.TipOfTheDay,8,7,0,6,60,20,2,6,3,0.8,294,1.0,0,0.9894419309999999,0.375,2,5,35.125,5,1.375,0
jEdit,4.1,org.gjt.sp.jedit.OperatingSystem,13,1,0,27,31,34,26,1,11,0.962962963,237,0.8888888890000001,0,0.0,0.083333333,0,0,16.53846154,3,1.9231,1
jEdit,4.1,bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,206,0.0,0,0.818181818,0.433333333,1,1,39.8,1,0.8,0
jEdit,4.1,bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
jEdit,4.1,org.gjt.sp.jedit.gui.PanelWindowContainer,22,1,0,21,89,97,12,15,10,0.857142857,623,0.846153846,3,0.0,0.25,0,0,26.72727273,6,1.7727,2
jEdit,4.1,org.gjt.sp.jedit.gui.DockableWindowManager,31,5,0,29,83,267,21,16,23,0.921428571,751,0.571428571,5,0.957478006,0.20952381,0,0,22.77419355,12,2.3548,5
jEdit,4.1,gnu.regexp.RETokenBackRef,3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.7777777779999999,0.444444444,1,2,24.0,5,2.0,0
jEdit,4.1,org.gjt.sp.jedit.textarea.ScrollListener,2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.1,gnu.regexp.CharIndexedCharArray,4,1,0,2,5,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
jEdit,4.1,bsh.TargetError,11,4,0,18,26,33,14,5,11,0.45,141,0.0,0,0.764705882,0.363636364,1,2,11.63636364,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.print.BufferPrinter1_3,5,1,0,5,33,0,0,5,4,0.375,161,1.0,0,0.0,0.25,0,0,30.8,3,1.6,0
jEdit,4.1,gnu.regexp.CharIndexedInputStream,5,1,0,3,12,0,2,1,3,0.53125,256,1.0,0,0.0,0.6,0,0,48.6,10,3.8,0
jEdit,4.1,bsh.BSHAllocationExpression,8,2,0,18,38,28,1,17,1,2.0,273,0.0,0,0.72,0.363636364,1,1,33.125,1,0.875,0
jEdit,4.1,bsh.BSHMethodInvocation,2,2,0,12,19,1,1,11,1,2.0,91,0.0,0,0.947368421,0.625,1,1,44.5,1,0.5,0
jEdit,4.1,org.gjt.sp.jedit.msg.VFSUpdate,3,2,0,6,9,0,4,2,3,0.0,36,1.0,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,0
jEdit,4.1,bsh.BSHReturnType,2,2,0,8,5,1,2,6,1,1.0,19,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,0
jEdit,4.1,org.gjt.sp.jedit.print.BufferPrintable,9,2,0,15,64,6,3,13,2,0.788043478,727,0.956521739,4,0.46153846200000004,0.25,0,0,77.22222222,14,3.1111,1
jEdit,4.1,org.gjt.sp.jedit.search.HyperSearchResult,5,1,0,9,20,0,6,3,5,0.59375,112,0.0,1,0.0,0.533333333,0,0,19.8,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.BeanShellAction,7,3,0,8,18,5,1,7,7,0.80952381,153,1.0,2,0.727272727,0.39285714299999996,2,2,19.85714286,2,1.2857,0
jEdit,4.1,org.gjt.sp.jedit.textarea.ChunkCache,16,1,0,14,64,0,6,10,1,0.713333333,1130,0.9,4,0.0,0.386666667,0,0,69.0,29,5.875,4
jEdit,4.1,bsh.BshMethod,6,1,0,18,22,0,10,10,4,0.533333333,316,0.333333333,2,0.0,0.35714285700000004,0,0,51.16666667,2,1.0,0
jEdit,4.1,bsh.BSHImportDeclaration,2,2,0,10,9,1,1,9,1,1.0,36,0.0,0,0.947368421,0.625,1,1,16.0,1,0.5,0
jEdit,4.1,bsh.BSHAssignment,3,2,0,11,18,3,1,10,1,1.0,274,0.0,0,0.9,0.533333333,1,1,90.0,1,0.6667,0
jEdit,4.1,org.gjt.sp.jedit.gui.BeanShellErrorDialog,3,7,0,6,35,3,3,4,3,2.0,161,0.0,0,0.996960486,0.5555555560000001,0,0,52.66666667,1,0.6667,2
jEdit,4.1,org.gjt.sp.jedit.ActionSet,13,1,0,12,26,0,11,1,12,0.45833333299999995,110,1.0,0,0.0,0.384615385,0,0,7.307692307999999,2,1.0,3
jEdit,4.1,org.gjt.sp.jedit.SettingsReloader,3,1,0,9,19,3,1,9,1,2.0,110,0.0,0,0.0,0.5555555560000001,0,0,35.66666667,17,6.3333,1
jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,7,7,0,6,40,9,3,5,4,0.611111111,214,1.0,1,0.993811881,0.3,3,13,28.71428571,8,2.1429,0
jEdit,4.1,org.gjt.sp.jedit.jEdit,118,1,0,197,390,5891,169,60,81,0.923076923,5263,0.9642857140000001,9,0.0,0.05384615400000001,0,0,43.36440678,61,4.0,17
jEdit,4.1,bsh.BSHForStatement,2,2,0,12,10,1,1,11,1,1.125,137,0.625,4,0.947368421,0.625,1,1,63.5,1,0.5,0
jEdit,4.1,bsh.BSHAmbiguousName,7,2,0,16,17,19,8,8,6,0.333333333,53,0.0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
jEdit,4.1,org.gjt.sp.jedit.io.FileRootsVFS,6,2,0,5,33,9,1,4,4,0.74,439,0.6,0,0.8863636359999999,0.5,2,3,70.5,13,4.1667,3
jEdit,4.1,org.gjt.sp.jedit.help.HelpSearchPanel,6,5,0,10,29,5,5,9,1,0.7,140,1.0,3,0.992401216,0.38888888899999996,0,0,21.66666667,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.gui.IOProgressMonitor,6,5,0,9,29,5,5,6,3,0.666666667,141,1.0,2,0.992401216,0.5,1,7,22.0,1,0.8333,0
jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,6,6,0,6,31,9,4,6,0,0.8,134,1.0,3,0.992378049,0.3,0,0,20.83333333,1,0.8333,0
jEdit,4.1,org.gjt.sp.jedit.buffer.LineElement,11,1,0,2,14,49,2,1,11,0.8,50,1.0,1,0.0,0.454545455,0,0,3.3636363639999995,1,0.9091,0
jEdit,4.1,org.gjt.sp.jedit.msg.BufferUpdate,6,2,0,10,14,5,8,4,5,0.933333333,86,0.166666667,1,0.428571429,0.4,1,1,11.33333333,1,0.6667,0
jEdit,4.1,org.gjt.sp.jedit.search.SearchFileSet,5,1,0,9,5,10,9,1,5,2.0,5,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
jEdit,4.1,bsh.Parser,413,1,0,48,505,0,1,48,87,0.7276885740000001,23590,0.7692307690000001,8,0.0,0.138014528,0,0,56.05569007,46,5.4673,0
jEdit,4.1,bsh.CommandLineReader,4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
jEdit,4.1,org.gjt.sp.jedit.syntax.Chunk,10,2,0,10,39,0,7,3,9,0.641975309,552,0.111111111,1,0.3,0.273504274,0,0,53.3,13,4.7,0
jEdit,4.1,org.gjt.sp.jedit.BufferHistory,13,1,0,11,60,44,4,10,6,0.833333333,487,0.6,0,0.0,0.180555556,0,0,36.07692308,6,2.6923,3
jEdit,4.1,org.gjt.sp.jedit.gui.EditAbbrevDialog,8,6,0,6,42,10,4,4,4,0.571428571,207,1.0,1,0.99086758,0.291666667,2,2,24.375,2,1.0,1
jEdit,4.1,org.gjt.sp.jedit.gui.SelectLineRange,5,7,0,8,50,2,1,8,4,0.5,362,1.0,1,0.9939393940000001,0.46666666700000003,0,0,70.4,4,1.8,0
jEdit,4.1,org.gjt.sp.jedit.gui.OptionsDialog,19,7,1,10,108,137,4,8,10,0.767676768,767,0.9090909090000001,0,0.97473997,0.194736842,4,8,38.78947368,10,2.4211,2
jEdit,4.1,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,2,2,0,2,6,1,1,2,2,2.0,84,0.0,0,0.8888888890000001,0.625,0,0,41.0,9,4.5,1
jEdit,4.1,org.gjt.sp.jedit.options.GeneralOptionPane,5,6,0,5,28,0,2,4,1,0.708333333,338,1.0,0,0.994056464,0.5,2,4,64.2,3,1.6,0
jEdit,4.1,org.gjt.sp.jedit.gui.ToolBarManager,5,1,0,2,17,4,1,1,3,0.5,137,1.0,0,0.0,0.5,0,0,25.6,3,2.0,0
jEdit,4.1,org.gjt.sp.jedit.MiscUtilities,40,1,0,73,94,780,69,8,37,1.0,1674,0.0,0,0.0,0.10625,0,0,40.825,17,4.7,7
jEdit,4.1,bsh.Node,7,1,0,36,7,21,36,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
jEdit,4.1,org.gjt.sp.jedit.textarea.Gutter,43,4,0,13,108,737,6,12,36,0.9409523809999999,956,0.88,3,0.938953488,0.121645796,3,17,20.65116279,29,1.8837,3
jEdit,4.1,bsh.BSHBinaryExpression,4,2,0,12,21,6,1,11,1,1.0,280,0.0,0,0.857142857,0.45,1,1,68.75,4,2.25,0
jEdit,4.1,bsh.This,10,1,2,14,26,5,9,8,7,0.38888888899999996,161,0.0,2,0.0,0.255555556,0,0,14.9,3,1.1,0
jEdit,4.1,bsh.BSHTryStatement,2,2,0,13,25,1,1,12,1,2.0,214,0.0,0,0.947368421,0.625,1,2,106.0,1,0.5,0
jEdit,4,org.gjt.sp.jedit.gui.MacrosMenu,6,8,0,10,22,15,1,10,4,2.0,128,0.0,0,0.994206257,0.333333333,1,7,20.33333333,5,2.1667,0
jEdit,4,org.gjt.sp.jedit.options.ModeOptionPane,12,6,0,7,39,28,3,6,1,0.397727273,573,1.0,2,0.983655275,0.5,1,3,45.41666667,2,1.1667,1
jEdit,4,org.gjt.sp.jedit.gui.OptionsDialog,14,7,0,28,108,69,3,28,8,0.8692307690000001,732,1.0,2,0.98048048,0.174603175,0,0,50.57142857,9,2.1429,2
jEdit,4,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,2,2,0,2,6,1,1,2,2,2.0,85,0.0,0,0.875,0.625,0,0,41.5,5,2.5,0
jEdit,4,org.gjt.sp.jedit.options.GeneralOptionPane,5,6,0,5,28,0,2,4,1,0.708333333,337,1.0,0,0.9939939940000001,0.5,2,4,64.0,3,1.6,1
jEdit,4,bsh.reflect.ReflectManagerImpl,2,2,0,1,4,1,0,1,2,2.0,16,0.0,0,0.75,0.75,1,1,7.0,2,1.0,0
jEdit,4,org.gjt.sp.jedit.gui.CurrentDirectoryMenu,2,8,0,11,33,1,3,11,2,2.0,206,0.0,0,0.9988358559999999,0.75,2,4,102.0,16,8.0,0
jEdit,4,org.gjt.sp.jedit.gui.JCheckBoxList,8,5,0,3,33,28,1,2,7,2.0,143,0.0,0,0.992974239,0.5,1,1,16.875,3,1.125,1
jEdit,4,bsh.Node,7,1,0,36,7,21,36,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
jEdit,4,org.gjt.sp.jedit.options.ColorOptionPane,8,6,0,5,31,20,2,4,1,0.761904762,119,0.666666667,1,0.9910179640000001,0.5,4,12,13.5,1,0.75,0
jEdit,4,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,6,20,0,1,5,4,0.703703704,347,1.0,1,0.0,0.37142857100000004,0,0,47.28571429,8,3.0,1
jEdit,4,org.gjt.sp.jedit.options.StyleEditor,5,7,0,4,50,2,1,3,4,0.611111111,533,1.0,0,0.99391172,0.4,0,0,103.8,7,3.0,0
jEdit,4,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,29,2,1,4,4,0.5625,197,1.0,0,0.935483871,0.46666666700000003,1,7,37.6,8,2.2,1
jEdit,4,org.gjt.sp.jedit.Buffer,150,1,0,117,337,10339,93,46,116,0.936533411,4593,0.760869565,13,0.0,0.080909091,0,0,29.31333333,30,3.44,18
jEdit,4,org.gjt.sp.jedit.JARClassLoader,14,2,0,14,95,21,8,9,8,0.692307692,973,1.0,1,0.8533333329999999,0.58974359,1,6,68.07142857,11,2.0714,1
jEdit,4,org.gjt.sp.jedit.gui.DefaultInputHandler,11,3,0,8,54,0,2,7,10,0.625,541,1.0,0,0.666666667,0.303030303,1,4,47.81818182,21,5.0909,1
jEdit,4,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,5,24,1,1,4,1,0.5,371,1.0,0,0.996987952,1.0,2,4,118.66666670000001,3,1.3333,1
jEdit,4,bsh.ConsoleInterface,6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
jEdit,4,org.gjt.sp.jedit.textarea.JEditTextArea,248,4,0,70,482,16336,53,37,193,0.8791707390000001,9106,0.7758620690000001,10,0.7242152470000001,0.07631578900000001,3,14,35.48387097,29,3.2581,23
jEdit,4,bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
jEdit,4,bsh.ReflectManager,4,1,1,4,11,6,2,2,4,0.666666667,36,1.0,1,0.0,0.5,0,0,7.75,2,1.0,0
jEdit,4,org.gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,12,63,27,8,8,1,0.775,559,1.0,0,0.984871407,0.363636364,0,0,49.09090909,9,1.6364,0
jEdit,4,bsh.BSHPrimaryExpression,2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5,0
jEdit,4,org.gjt.sp.jedit.Java14,3,1,0,9,19,3,0,9,2,1.0,54,1.0,0,0.0,0.333333333,0,0,16.66666667,3,1.3333,2
jEdit,4,org.gjt.sp.jedit.EBMessage,6,1,3,31,14,7,31,1,6,0.6,49,1.0,1,0.0,0.583333333,0,0,6.833333333,1,0.8333,1
jEdit,4,org.gjt.sp.jedit.options.AbbrevsOptionPane,14,6,0,11,77,51,5,10,1,0.817307692,516,1.0,1,0.980740741,0.5,4,12,35.28571429,3,1.4286,0
jEdit,4,org.gjt.sp.jedit.gui.AboutDialog,3,7,0,5,27,3,1,5,3,1.0,110,1.0,0,0.996946565,0.666666667,0,0,35.33333333,1,0.6667,0
jEdit,4,org.gjt.sp.jedit.search.SearchDialog,39,7,0,28,155,517,7,26,8,0.828007519,1788,0.892857143,5,0.9477503629999999,0.21052631600000002,4,8,44.12820513,14,2.1282,1
jEdit,4,gnu.regexp.RETokenLookAhead,3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.7777777779999999,0.444444444,1,2,27.33333333,7,3.0,0
jEdit,4,gnu.regexp.RESyntax,9,1,0,4,18,0,4,1,8,1.015625,368,0.10416666699999999,17,0.0,0.40625,0,0,34.55555556,2,1.0,0
jEdit,4,org.gjt.sp.jedit.search.AllBufferSet,5,2,0,7,24,0,1,6,3,0.625,99,1.0,0,0.636363636,0.6,0,0,18.4,4,1.4,0
jEdit,4,org.gjt.sp.jedit.textarea.FoldVisibilityManager,21,1,0,14,53,0,9,7,21,0.492857143,1726,1.0,3,0.0,0.25170068,0,0,80.85714286,31,8.5714,1
jEdit,4,bsh.ReturnControl,1,1,0,10,2,0,9,1,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
jEdit,4,org.gjt.sp.jedit.gui.BufferSwitcher,4,5,0,6,16,0,4,5,2,0.5,54,1.0,1,0.995856354,0.41666666700000005,0,0,12.0,2,1.0,0
jEdit,4,org.gjt.sp.jedit.buffer.OffsetManager,28,1,0,7,39,46,3,6,21,0.9027777779999999,1223,1.0,3,0.0,0.25446428600000004,0,0,42.10714286,16,3.0714,7
jEdit,4,org.gjt.sp.jedit.options.FirewallOptionPane,9,6,0,4,27,10,2,3,3,0.75,181,1.0,0,0.988059701,0.5,2,4,18.44444444,1,0.8889,0
jEdit,4,org.gjt.sp.jedit.View,57,6,0,132,209,1298,118,37,42,0.948891626,1532,0.482758621,9,0.920114123,0.083102493,1,1,25.36842105,19,2.5439,14
jEdit,4,org.gjt.sp.jedit.io.VFS,32,1,4,31,70,400,24,14,26,0.9618768329999999,504,0.454545455,0,0.0,0.261290323,0,0,14.40625,5,1.5938,0
jEdit,4,org.gjt.sp.jedit.gui.JEditMetalTheme,8,3,0,1,14,16,1,1,8,0.7142857140000001,49,1.0,0,0.911392405,1.0,0,0,4.875,1,0.875,0
jEdit,4,org.gjt.sp.jedit.buffer.BufferChangeAdapter,5,1,0,2,6,10,0,2,5,2.0,12,0.0,0,0.0,0.8,0,0,1.4,1,0.8,0
jEdit,4,gnu.regexp.RETokenEndSub,3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.7777777779999999,0.46666666700000003,1,2,5.666666667,1,0.6667,0
jEdit,4,gnu.regexp.RETokenRange,4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.35714285700000004,1,2,18.25,5,1.75,0
jEdit,4,org.gjt.sp.jedit.options.ContextAddDialog,11,7,0,10,62,29,2,9,4,0.814285714,392,1.0,0,0.984917044,0.363636364,0,0,34.0,4,1.3636,0
jEdit,4,com.microstar.xml.XmlParser,118,1,0,7,180,6075,6,1,27,0.921125975,5223,0.7173913040000001,1,0.0,0.138067061,0,0,42.48305085,9,1.4492,0
jEdit,4,org.gjt.sp.jedit.io.VFSManager,26,1,0,41,73,217,34,16,18,0.872727273,370,1.0,3,0.0,0.108571429,0,0,12.80769231,8,1.5,1
jEdit,4,org.gjt.sp.jedit.gui.BufferOptions,14,7,0,15,81,49,3,14,3,0.884615385,864,1.0,3,0.98048048,0.28571428600000004,1,1,59.42857143,12,1.7143,1
jEdit,4,gnu.regexp.CharIndexed,3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
jEdit,4,bsh.InterpreterError,1,4,0,17,2,0,17,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4,org.gjt.sp.jedit.Registers,13,1,0,9,38,48,4,5,11,0.25,300,1.0,1,0.0,0.305555556,0,0,22.0,8,2.5385,3
jEdit,4,bsh.BSHTernaryExpression,2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
jEdit,4,org.gjt.sp.jedit.search.DirectoryListSet,6,2,0,4,13,0,2,2,5,0.4,62,1.0,0,0.583333333,0.444444444,0,0,8.833333332999999,1,0.8333,0
jEdit,4,org.gjt.sp.jedit.gui.StatusBar,19,5,0,33,76,119,26,16,11,0.904761905,618,0.857142857,3,0.973174367,0.203007519,3,18,30.78947368,6,1.4211,3
jEdit,4,bsh.XThis,4,2,0,4,16,4,1,4,2,0.833333333,108,0.0,0,0.7692307690000001,0.4,0,0,25.5,3,1.75,0
jEdit,4,org.gjt.sp.jedit.Mode,13,1,0,19,33,40,15,6,13,0.7333333329999999,268,1.0,3,0.0,0.33846153799999995,0,0,19.23076923,5,2.1538,2
jEdit,4,bsh.BSHLiteral,5,2,0,7,20,4,1,6,2,0.5,155,0.0,0,0.818181818,0.36666666700000006,0,0,29.8,10,3.8,0
jEdit,4,org.gjt.sp.jedit.browser.FileCellRenderer,6,6,0,12,35,3,7,5,3,0.7111111109999999,248,0.333333333,0,0.994482759,0.342857143,1,2,38.83333333,10,3.0,0
jEdit,4,org.gjt.sp.jedit.options.AbbrevsModel,12,2,0,8,32,0,4,5,7,0.272727273,176,0.0,0,0.615384615,0.35,1,2,13.58333333,4,1.4167,0
jEdit,4,org.gjt.sp.jedit.TextUtilities,12,1,0,10,42,66,7,4,12,1.0909090909999999,957,0.428571429,0,0.0,0.239583333,0,0,78.16666667,27,8.4167,3
jEdit,4,org.gjt.sp.jedit.options.TextAreaOptionPane,3,6,0,4,18,1,1,3,3,0.5,302,1.0,1,0.996987952,1.0,2,4,95.33333333,2,1.3333,0
